,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
1089,126A5559920CCC1F4AA7A7DFB137D328,ABE23CA71E2DE84972281BA1C70B6EBB,VTS,1,,2013-01-16 20:16:00,2013-01-16 20:27:00,1,660,3.16,-74.00970500000001,40.720703,-73.994415,40.743629,CSH,12.5,0.5,0.5,0.0,0.0,13.5
1090,43B2805A5B62A02E57151DAABBB56447,C5FBEF2A14AA918C29379F6191E6947A,VTS,1,,2013-01-16 19:01:00,2013-01-16 19:07:00,1,360,1.45,-73.972153,40.791531,-73.958534,40.802624,CSH,7.0,1.0,0.5,0.0,0.0,8.5
1091,CEEABDB6F3E6BA71757B191A2C99213C,956BC98C042F35EB171FF7FB1A6721B9,VTS,1,,2013-01-16 21:22:00,2013-01-16 21:29:00,1,420,1.25,-74.00263199999999,40.734322,-73.98297099999999,40.730755,CSH,7.0,0.5,0.5,0.0,0.0,8.0
1092,A5F7EEE27975253E211130D4037E62EF,A048E60B69A62C9F6C89F402575D606D,VTS,1,,2013-01-16 17:49:00,2013-01-16 18:08:00,2,1140,3.58,-74.006119,40.734885999999996,-73.990959,40.702599,CSH,14.5,1.0,0.5,0.0,0.0,16.0
1093,A23AAC8F4C10E37E56B5E8439DF6A037,4351DF474D353F0C5A79A946331630D3,VTS,1,,2013-01-16 19:26:00,2013-01-16 19:35:00,1,540,1.8,-73.97876,40.752571,-73.96043399999999,40.770496,CRD,8.0,1.0,0.5,1.8,0.0,11.3
1094,DBE1CFB0376EA38F6373993A6322F1DA,62C2B907F162103194F3B3D4D1ACE854,VTS,1,,2013-01-16 20:14:00,2013-01-16 20:18:00,6,240,0.82,-73.98893000000001,40.768333,-73.982285,40.777496,CSH,5.0,0.5,0.5,0.0,0.0,6.0
1095,49F9115663A2252B8D050F52297482E8,B278CABF900AA26A9AE1D4B300D5090F,VTS,1,,2013-01-16 18:56:00,2013-01-16 19:15:00,1,1140,2.92,-73.960899,40.780956,-73.974159,40.756058,CRD,12.5,1.0,0.5,2.7,0.0,16.7
1096,A2B2E4DC64E3B3B9F8DCEF7551A38BEC,902DEAA1A28E6022CDD3542D5BF7CD92,VTS,1,,2013-01-16 19:55:00,2013-01-16 20:06:00,1,660,2.37,-73.993904,40.741615,-73.988701,40.763313000000004,CRD,10.0,1.0,0.5,1.5,0.0,13.0
1097,1383C0D1BEEB6E524E3B917F4CBF88EC,7921DB7061AD2E7BDE2072CE3F819128,VTS,1,,2013-01-16 20:42:00,2013-01-16 20:50:00,3,480,0.98,-73.97758499999999,40.746471,-73.990578,40.751026,CSH,6.5,0.5,0.5,0.0,0.0,7.5
1098,FFFECF75AB6CC4FF9E8A8B633AB81C26,648659963B4639CA17884B391333A9C3,VTS,1,,2013-01-16 17:28:00,2013-01-16 18:06:00,6,2280,10.83,-73.982986,40.763008,-73.865089,40.770515,CSH,34.0,1.0,0.5,0.0,4.8,40.3
1099,6570BDD6EBB5FFE50A5B5B613354A1EF,8D0DD0F3C73C3759EE724372AE57396F,VTS,1,,2013-01-16 18:01:00,2013-01-16 18:08:00,2,420,1.83,-73.982254,40.772606,-73.968887,40.796146,CRD,8.0,1.0,0.5,1.8,0.0,11.3
1100,0495CB05512673F9AE263421650F938E,9112D33A328C37CF6E8A6B364F0C6109,VTS,1,,2013-01-16 17:41:00,2013-01-16 18:08:00,5,1620,10.13,-73.87455,40.774021000000005,-74.00228100000001,40.737621000000004,CRD,30.5,1.0,0.5,6.0,4.8,42.8
1101,DAAB09C2D4354B3C33645931035E7B72,FC12631D41704C3F11C886E4014B60CD,VTS,1,,2013-01-16 20:29:00,2013-01-16 20:35:00,1,360,1.31,-73.98338299999999,40.773410999999996,-73.977791,40.786106,CRD,6.5,0.5,0.5,1.4,0.0,8.9
1102,1A55B63A031F9216D2E7AFCFF3790F76,769039CD7F9D06E01875F3EEDF3A6CC2,VTS,1,,2013-01-16 19:40:00,2013-01-16 19:43:00,2,180,0.93,-73.971298,40.76392,-73.961365,40.768211,CRD,5.0,1.0,0.5,1.2,0.0,7.7
1103,924052A11B5BC89108096BF86BCDE79E,FB59D30AB49D01ADAA347A994EBDC82E,VTS,1,,2013-01-16 22:16:00,2013-01-16 22:23:00,1,420,2.65,-74.001701,40.730396,-73.988029,40.759552,CRD,9.0,0.5,0.5,2.38,0.0,12.38
1104,F4E581BB51B26B6311826622034AD695,23E5DEB6DCC1D6E9B14D84FB490F767E,VTS,1,,2013-01-16 18:32:00,2013-01-16 18:38:00,6,360,1.6,-73.985924,40.7784,-73.972481,40.796444,CRD,7.5,1.0,0.5,1.7,0.0,10.7
1105,1D6565E1408109B323EB4D5E5B85C8F0,F6EDBBE99F45C821836788682CC207B2,VTS,1,,2013-01-16 21:06:00,2013-01-16 21:16:00,3,600,2.05,-73.971161,40.758018,-73.979752,40.735737,CRD,9.5,0.5,0.5,2.5,0.0,13.0
1106,A00DB24BBFAAE27E5CDAF6150C642B03,18DAC773AA7E67D6549DA135CBB496ED,VTS,1,,2013-01-16 21:47:00,2013-01-16 22:02:00,1,900,10.64,-73.862915,40.768791,-73.801895,40.660191,CRD,29.0,0.5,0.5,0.0,0.0,30.0
1107,7BA812A3FE9F443B683C4F01316670AA,72E4F0CCA88C8BA477AC48B51641946B,VTS,1,,2013-01-16 19:43:00,2013-01-16 20:04:00,4,1260,5.41,-73.991844,40.744431,-73.941063,40.722118,CRD,20.0,1.0,0.5,6.3,0.0,27.8
1108,E92E554F07F3BDC69ED819CC3DD578C1,18F4AD40AAABA00A347480173230F20E,VTS,1,,2013-01-16 20:19:00,2013-01-16 20:39:00,5,1200,6.07,-74.00885799999999,40.735473999999996,-73.954376,40.780762,CRD,21.0,0.5,0.5,2.0,0.0,24.0
1109,F0DF89ED5F18E006858A886354673224,0FA7BC177AB66E8A1C36BCF8D681AE0B,VTS,1,,2013-01-16 23:06:00,2013-01-16 23:14:00,6,480,2.15,-73.97583,40.757442,-73.981537,40.77877,CRD,9.0,0.5,0.5,1.9,0.0,11.9
1110,F743D283C54D021DED6ED5BE733BB238,95E3E254FD1D8ADB236203F670DCEAC9,VTS,1,,2013-01-16 23:13:00,2013-01-16 23:18:00,2,300,1.03,-73.98642,40.730457,-73.99852800000001,40.737179,CRD,6.0,0.5,0.5,1.3,0.0,8.3
1111,9EEC071CA6E82467485A7224AD2A1D9E,33CADDF39ADDFCFB449129796E09F946,VTS,1,,2013-01-16 21:33:00,2013-01-16 21:37:00,1,240,0.52,-73.98511500000001,40.757774,-73.987083,40.760609,CSH,4.5,0.5,0.5,0.0,0.0,5.5
1112,85CF2237EC1EE477672351C9864C42DB,617B349A7D57784FD1A8213B7E9B4C81,VTS,1,,2013-01-16 22:09:00,2013-01-16 22:11:00,1,120,0.44,-73.986565,40.733928999999996,-73.98960100000001,40.730076000000004,CSH,4.0,0.5,0.5,0.0,0.0,5.0
1113,132DCED0C0D70E6557992F9ED64A18D5,8C1B1D015EB4928F9204BF670AF602A9,VTS,1,,2013-01-16 21:40:00,2013-01-16 21:47:00,1,420,1.19,-74.00457,40.721394000000004,-73.985237,40.715458,CSH,7.0,0.5,0.5,0.0,0.0,8.0
1114,6BC931AA7CF5582444A4DF2951CBA535,5B7BE4E30287FBA5B9DA46FCEC332406,VTS,1,,2013-01-16 22:15:00,2013-01-16 22:30:00,1,900,2.29,-74.005798,40.743015,-73.994057,40.72047,CSH,11.5,0.5,0.5,0.0,0.0,12.5
1115,AF2AFE150933A35516D44836E1A37299,56A30ED494CDA6AD02C5B2F77A6CE80C,VTS,1,,2013-01-16 22:19:00,2013-01-16 22:22:00,1,180,0.77,-73.958534,40.800796999999996,-73.958534,40.800796999999996,CSH,4.0,0.5,0.5,0.0,0.0,5.0
1116,1FBE78BE8E200F618A3239A48ABA2682,3391D12F09CADF8819DC415D94B68F80,VTS,1,,2013-01-16 23:07:00,2013-01-16 23:11:00,1,240,0.81,-73.980179,40.775391,-73.979057,40.782063,CSH,5.0,0.5,0.5,0.0,0.0,6.0
1117,77E20B11A5C1BC89FD2DF082F2490FF6,D4A63AD0396C3384D3B4EA4DA19613BE,VTS,1,,2013-01-16 20:30:00,2013-01-16 20:42:00,1,720,1.83,-74.012512,40.705357,-74.000008,40.726727000000004,CRD,9.5,0.5,0.5,2.0,0.0,12.5
1118,3E964A63654E69D31EBA6797BCFD648E,1CEB945A853DD75889BEB63A23EF10C8,VTS,1,,2013-01-16 21:58:00,2013-01-16 22:03:00,5,300,1.21,-73.951347,40.770077,-73.957893,40.761097,CRD,6.0,0.5,0.5,1.3,0.0,8.3
1119,6B1CAC68DB144DC73B68D08D684F6550,BB7D761FBDB92D196D2708F34FD36E39,VTS,1,,2013-01-16 22:10:00,2013-01-16 22:14:00,1,240,0.53,-73.980995,40.759727000000005,-73.97865300000001,40.755741,CRD,5.0,0.5,0.5,1.65,0.0,7.65
1120,9364D7B4997CF34F9FA76664DD20E0EE,C7B4B073B0FDD63433C61665AAAE0AFD,VTS,1,,2013-01-16 21:00:00,2013-01-16 21:05:00,1,300,1.04,-73.980995,40.774372,-73.97644,40.785542,CSH,6.5,0.5,0.5,0.0,0.0,7.5
1121,2E8F02FAEDF24344D4DF461081F69719,0E2BE9D35FDB25105689D95B9E1C6A59,VTS,1,,2013-01-16 19:56:00,2013-01-16 20:11:00,1,900,5.37,-74.00709499999999,40.742573,-73.999619,40.679131,CSH,19.0,1.0,0.5,0.0,4.8,25.3
1122,3657597B15ABF2C5EF8F5B5E562C03B6,167DB183EF285A5E7019D85A9BE73CD6,VTS,1,,2013-01-16 22:04:00,2013-01-16 22:13:00,1,540,2.2,-73.954308,40.774368,-73.97622700000001,40.751804,CSH,9.0,0.5,0.5,0.0,0.0,10.0
1123,49E06386E3DF30FFB6A98D4321874BF0,DE6F4FF620943D0D8568F35FA2356ACC,VTS,1,,2013-01-16 22:11:00,2013-01-16 22:19:00,1,480,1.54,-73.983231,40.771202,-73.99221,40.755798,CSH,7.5,0.5,0.5,0.0,0.0,8.5
1124,FC42EAFFBAF43E163DC49874EC24C26A,9E576EACFF063E518200A6C4741DFBFD,VTS,1,,2013-01-16 22:56:00,2013-01-16 23:04:00,2,480,1.98,-73.984581,40.757713,-73.968704,40.767326000000004,CRD,8.0,0.5,0.5,2.12,0.0,11.12
1125,C7D1773D917E17856445A0F092E09393,91332BB6469B3D839FA023807CB14BF8,VTS,1,,2013-01-16 21:56:00,2013-01-16 22:06:00,1,600,2.58,-73.980255,40.76675,-73.987762,40.736721,CSH,10.5,0.5,0.5,0.0,0.0,11.5
1126,94217F40CD6BFCC245866ACDEAAA28CF,8C0B90F1DD2717834C336139FF041BA2,VTS,1,,2013-01-16 21:41:00,2013-01-16 21:45:00,1,240,0.75,-74.000488,40.737347,-74.007217,40.730267,CSH,4.5,0.5,0.5,0.0,0.0,5.5
1127,51888321D214151B956229F976FAC9D8,F181C52845B5AA6A2DDDAC0258991E05,VTS,1,,2013-01-16 23:06:00,2013-01-16 23:23:00,1,1020,3.11,-73.971138,40.758301,-74.008583,40.738209000000005,CSH,13.0,0.5,0.5,0.0,0.0,14.0
1128,5F063F91DBF445D8E46F9FA629B527E1,8ED4C34444E14F3227BC28E1D7A2605C,VTS,1,,2013-01-16 22:36:00,2013-01-16 22:43:00,4,420,1.64,-73.991394,40.760258,-74.00026700000001,40.742039,CSH,7.5,0.5,0.5,0.0,0.0,8.5
1129,A99D6EFA724BB34AE80D229022A81A03,3A0C7EE8BC3CB45E8B3934027B9A9F88,VTS,1,,2013-01-16 20:59:00,2013-01-16 21:18:00,1,1140,0.52,-73.990944,40.750771,-73.99424,40.686896999999995,CSH,18.5,0.5,0.5,0.0,0.0,19.5
1130,A532B1493C4DD88C450F6796369EAA6F,7ACD107490337FC7BF363C59953E4E4B,VTS,1,,2013-01-16 21:09:00,2013-01-16 21:20:00,3,660,4.28,-73.969872,40.789764,-73.98207099999999,40.723927,CSH,14.0,0.5,0.5,0.0,0.0,15.0
1131,4029B98D6CCE7239AF2DED0DFCA0A40E,1B13153C767B758F08B526DEBE85E0AC,VTS,1,,2013-01-16 21:01:00,2013-01-16 21:21:00,1,1200,5.83,-73.972572,40.785839,-73.998428,40.728970000000004,CRD,20.5,0.5,0.5,3.0,0.0,24.5
1132,1E9C589CA00D62A6E9C464FBA99FF585,5D31B8B496DAEE339005E99027A0E4DB,VTS,1,,2013-01-16 22:07:00,2013-01-16 22:13:00,1,360,1.98,-73.982063,40.691032,-73.989456,40.747566,CSH,7.5,0.5,0.5,0.0,0.0,8.5
1133,0FE43EBDF135B1E70B0F710B23A87240,FE8C9DAF4F9EFE8BE4DE8BC8644A2C07,VTS,1,,2013-01-16 22:41:00,2013-01-16 22:56:00,1,900,0.32,-73.983551,40.765839,-73.945518,40.778133000000004,CRD,13.5,0.5,0.5,3.5,0.0,18.0
1134,E9810A32F0E149A78AA6C1F3BF6A4BD5,AD9E57DE83060B3240F8FC6BBA99237B,VTS,1,,2013-01-16 22:02:00,2013-01-16 22:11:00,6,540,1.71,-73.98233,40.773270000000004,-73.95916700000001,40.767563,CRD,8.5,0.5,0.5,1.8,0.0,11.3
1135,BDC69EC6520DC5DC23EFF840507721E6,00711D0CC3FB5BC905BB62D9B62296D6,VTS,1,,2013-01-16 22:15:00,2013-01-16 22:21:00,1,360,0.8,-73.954483,40.764191,-73.964973,40.766666,CSH,5.5,0.5,0.5,0.0,0.0,6.5
1136,F700AD32528816EF3FAD90306C905115,C35137EA4BE5B1DE748503A1BCEFD26B,VTS,1,,2013-01-16 22:08:00,2013-01-16 22:21:00,5,780,2.64,-73.97270999999999,40.796631,-73.978798,40.777397,CRD,11.5,0.5,0.5,1.5,0.0,14.0
1137,F64F24DD159BE7F6B69E2211EDD21D3A,5247AFBD008A425A0B223B5EB126538F,VTS,1,,2013-01-16 23:18:00,2013-01-16 23:27:00,2,540,2.12,-73.981247,40.737312,-73.999496,40.714484999999996,CRD,9.0,0.5,0.5,1.0,0.0,11.0
1138,055431BCEB77AE6040AA0A327ACC6FB6,C9B39178240FC0209F6F035BC68583A5,VTS,1,,2013-01-16 23:07:00,2013-01-16 23:28:00,4,1260,11.48,-73.86770600000001,40.770988,-73.98432199999999,40.759178000000006,CRD,32.5,0.5,0.5,5.5,4.8,43.8
1139,D6BE66D42701552017F0D59D535344A7,F62C69612BB4DCF3222B81AEF6560076,VTS,1,,2013-01-17 05:11:00,2013-01-17 05:25:00,6,840,7.61,-73.957909,40.801037,-73.872253,40.774464,CRD,22.5,0.5,0.5,4.6,0.0,28.1
1140,5FC49061C108EE61BD2D61ABF29BF051,5B37EAE5AA0ED6126BF518367D4D0C91,VTS,1,,2013-01-16 20:42:00,2013-01-16 20:58:00,1,960,4.53,-73.989838,40.756111,-73.983711,40.711315,CSH,17.0,0.5,0.5,0.0,0.0,18.0
1141,5A4CC147F392709E66617AD9661A45B4,2A7E4F66DDF5594E191167642DB87FEA,VTS,1,,2013-01-16 23:57:00,2013-01-17 00:17:00,3,1200,5.62,-73.96582,40.800598,-74.002762,40.730743,CRD,20.0,0.5,0.5,2.0,0.0,23.0
1142,F7F305E5D26B6A1A3940BE0CACF495D5,39C01E89F4EA31DBAC3BCD86ECE5E9CE,VTS,1,,2013-01-17 07:06:00,2013-01-17 07:18:00,5,720,1.69,-73.96891,40.754612,-73.990669,40.75045,CRD,9.5,0.0,0.5,1.9,0.0,11.9
1143,72D278FE7D0584207BFFB27D13A6A094,21ED81E1EB6959505398A8B9ABBEAC07,VTS,1,,2013-01-16 23:41:00,2013-01-17 00:00:00,5,1140,3.75,-73.948753,40.773937,-73.989944,40.757221,CSH,15.0,0.5,0.5,0.0,0.0,16.0
1144,443668D5FC95733983627585D1233DA8,D493750AB868C4433FFC6DFD56733B4B,VTS,1,,2013-01-17 07:07:00,2013-01-17 07:24:00,1,1020,7.47,-73.994194,40.690208,-73.96961999999999,40.758998999999996,CRD,22.0,0.0,0.5,4.4,0.0,26.9
1145,6CE32B95BD6B798EC2ABCC7AD6542F60,068242495D7B4B2597BF09845B6E992B,VTS,1,,2013-01-17 01:51:00,2013-01-17 01:58:00,1,420,2.61,-73.993057,40.719592999999996,-73.97204599999999,40.693195,CSH,9.5,0.5,0.5,0.0,0.0,10.5
1146,CA6726FC70C64C7F0348C7ABA453F6C4,4EA23268DF286E533A277EDB6258A381,VTS,1,,2013-01-16 21:42:00,2013-01-16 22:01:00,1,1140,4.84,-73.97419000000001,40.783863000000004,-73.995148,40.727444,CSH,17.5,0.5,0.5,0.0,0.0,18.5
1147,50B50AD29094B406B0F9961457A2F5C8,02856AFC22881ABCADDD5284BADDEB8D,VTS,1,,2013-01-16 22:24:00,2013-01-16 22:29:00,1,300,1.7,-73.969139,40.754096999999994,-73.97845500000001,40.734394,CRD,7.0,0.5,0.5,1.5,0.0,9.5
1148,AD155826B378CD0391EF01B15390C042,C8F272CED890DC19075086D376126000,VTS,5,,2013-01-17 00:20:00,2013-01-17 00:43:00,1,1380,6.89,-73.989227,40.757893,-73.998177,40.806252,CSH,60.0,0.0,0.0,0.0,0.0,60.0
1149,290A68D0A2A5C668CA0BE410DB91DDCF,48522396B22DCF85DBB8FDB1C0636ACA,VTS,1,,2013-01-16 21:39:00,2013-01-16 21:51:00,6,720,5.34,-74.013725,40.705021,-73.980438,40.746693,CSH,17.0,0.5,0.5,0.0,0.0,18.0
1150,C025EA1318C2695C100AE127A4DE65B5,AE0C790E534F4C91EADCE629FE20E097,VTS,1,,2013-01-16 21:13:00,2013-01-16 21:23:00,1,600,2.87,-74.008179,40.716633,-73.993912,40.751595,CSH,10.5,0.5,0.5,0.0,0.0,11.5
1151,9499DEEC24A92B47EFD9D4D4CE49C3C9,7A2990D11CC449B2D3590F89BFA5C0BD,VTS,1,,2013-01-17 07:14:00,2013-01-17 07:24:00,2,600,3.11,-74.00657700000001,40.731578999999996,-73.974426,40.750927000000004,CRD,11.5,0.0,0.5,2.0,0.0,14.0
1152,F2773B3D7BC9C2A18B942644F43DD33D,A6B4C3A57A00CFEC5466D626209B23A0,VTS,1,,2013-01-16 23:44:00,2013-01-16 23:57:00,5,780,5.28,-74.007164,40.715927,-73.973442,40.747044,CRD,17.5,0.5,0.5,4.5,0.0,23.0
1153,4197B89CFD672627E6FD0760515462F2,84DD0838B55D94DCCA0DCDFBE8E77203,VTS,1,,2013-01-17 07:19:00,2013-01-17 07:27:00,1,480,2.46,-73.923271,40.75592,-73.924301,40.755074,CSH,10.0,0.0,0.5,0.0,0.0,10.5
1154,C4E330442F8FA5BA2F38227E17E443E6,E9611A1B2A1333EF890949BB1A9A604F,VTS,1,,2013-01-17 01:04:00,2013-01-17 01:05:00,1,60,0.55,-73.937401,40.804546,-73.938484,40.802956,CSH,3.5,0.5,0.5,0.0,0.0,4.5
1155,AE4C870C6F0D57E3C9E1BBB8841DB28A,B0B1A680BE3F3B581E1F5AD2137FB87D,VTS,1,,2013-01-17 00:43:00,2013-01-17 00:58:00,5,900,4.77,-73.999374,40.728359000000005,-73.95742,40.691497999999996,CRD,16.5,0.5,0.5,3.4,0.0,20.9
1156,F8E3EF15B94852D93003B2A0B3963F59,1B1471D62C198E15246227E9A13D47D0,VTS,1,,2013-01-16 22:55:00,2013-01-16 23:02:00,3,420,0.87,-73.974808,40.755924,-73.98696899999999,40.760288,CRD,6.0,0.5,0.5,1.3,0.0,8.3
1157,E944FCE29D2DA31A562DA3596F12A897,9D08CE1609DC0EEEC90A15C85B325FB2,VTS,1,,2013-01-16 23:22:00,2013-01-16 23:47:00,1,1500,5.83,-73.963982,40.770996000000004,-73.963615,40.762768,CSH,18.0,0.5,0.5,0.0,0.0,19.0
1158,BF46B95E44ED3BE1BB9B3A6C5AE58A6B,9441CDF311AD5B0EF9AAF7F6CF7DA5F0,VTS,1,,2013-01-17 05:28:00,2013-01-17 05:32:00,3,240,1.09,-73.986115,40.762306,-73.976318,40.759964000000004,CRD,5.5,0.5,0.5,1.2,0.0,7.7
1159,C89B82D1B06F3219EC8F3448B33198D9,55227532451A78155FE24E4876122CBE,VTS,1,,2013-01-17 00:38:00,2013-01-17 00:46:00,1,480,4.61,-73.937607,40.796921000000005,-73.97130600000001,40.751171,CSH,14.5,0.5,0.5,0.0,0.0,15.5
1160,1B710A4C8AE2E5E76C2BBA4D0BB396A1,8B31C297D9BC4CF40D196ED09124FF8E,VTS,1,,2013-01-17 00:48:00,2013-01-17 00:53:00,1,300,1.54,-74.00676700000001,40.716438000000004,-73.98909,40.721484999999994,CSH,6.5,0.5,0.5,0.0,0.0,7.5
1161,59E8BDEBA9E2E83AA2D3664A3E1CB779,DA2141D19E936BD6D940428B7727FF43,VTS,1,,2013-01-16 23:05:00,2013-01-16 23:14:00,6,540,2.37,-73.95450600000001,40.780884,-73.970444,40.752216,CSH,9.0,0.5,0.5,0.0,0.0,10.0
1162,6A8E2C9511387342F2D6075F44FA299F,5C2617922B2ACD691DE777ED20131CF9,VTS,1,,2013-01-17 03:13:00,2013-01-17 03:16:00,5,180,1.01,-73.991737,40.764645,-73.995491,40.755482,CRD,5.0,0.5,0.5,0.0,0.0,6.0
1163,7AA54A6B915FAE07DE72982EF2EC0E8E,E861D42FFE4B5A6B6B7EB493985F0F2E,VTS,1,,2013-01-17 03:42:00,2013-01-17 03:46:00,1,240,1.16,-73.99945100000001,40.728378,-73.985298,40.721821000000006,CSH,6.0,0.5,0.5,0.0,0.0,7.0
1164,7D8A7EB35B626037FF0178C438FDAF23,41138DF059EEE002374897DBCA3EA2B0,VTS,1,,2013-01-17 03:29:00,2013-01-17 03:43:00,2,840,4.32,-74.003174,40.723411999999996,-73.964874,40.710819,CRD,16.0,0.5,0.5,4.12,0.0,21.12
1165,90E3293099E5525D5DB1E01A95D2C757,8CAA8F179FC420510FD263B5D490FB66,VTS,1,,2013-01-17 01:44:00,2013-01-17 01:54:00,1,600,3.52,-73.987267,40.760612,-73.93375400000001,40.75164,CSH,12.0,0.5,0.5,0.0,0.0,13.0
1166,E15B018104182FAD301CFA1CD0B9C4EE,9A042BABB1C390BE5D45EE823BF1A7A4,VTS,1,,2013-01-16 22:22:00,2013-01-16 22:32:00,4,600,1.69,-74.006218,40.741271999999995,-73.982559,40.739693,CSH,8.5,0.5,0.5,0.0,0.0,9.5
1167,BE0D66D2F076E9E0D89FCCA98E32015F,A338D7F65A3CD01D53C7C73078582862,VTS,1,,2013-01-17 00:01:00,2013-01-17 00:10:00,3,540,2.32,-73.973793,40.754406,-73.95201899999999,40.778088000000004,CRD,9.0,0.5,0.5,1.9,0.0,11.9
1168,61BC6FF981D7B74A5A789FEF35291B11,40B66C030D6BAD8AB09EA35FA61B8C4D,VTS,1,,2013-01-17 06:29:00,2013-01-17 06:33:00,2,240,0.91,-73.98539699999999,40.748657,-73.974686,40.744499,CRD,5.5,0.0,0.5,1.1,0.0,7.1
1169,86D286E379278A7A761182F9241B7FE0,AE4B75F0FAED858031E0B39DB830F6E3,VTS,1,,2013-01-16 23:07:00,2013-01-16 23:15:00,5,480,1.99,-73.971817,40.757523,-73.990463,40.734943,CRD,8.5,0.5,0.5,1.8,0.0,11.3
1170,557B02E4BC71B16C0EBC9CEE6F757822,DD6FE6E7B1B36E390394A421485B4F70,VTS,1,,2013-01-17 08:05:00,2013-01-17 08:10:00,1,300,1.12,-73.980873,40.764221,-73.990303,40.751457,CRD,5.5,0.0,0.5,1.38,0.0,7.38
1171,D7670B86A4A1C49D35176E33D7F692A4,7A4ECA444C6D456E05EF1C16E1CE061F,VTS,1,,2013-01-17 06:15:00,2013-01-17 06:21:00,2,360,0.98,-74.005089,40.721104,-74.01329,40.715511,CSH,6.5,0.0,0.5,0.0,0.0,7.0
1172,C3C01F016F8CA8D3A34A699D93AF307C,ACB635EB4A83217F163E89EC019BE1BB,VTS,1,,2013-01-17 06:00:00,2013-01-17 06:16:00,1,960,9.02,-73.951698,40.770168,-73.862411,40.767265,CRD,26.0,0.0,0.5,5.0,4.8,36.3
1173,5F20B4E258CE924E2CCA84507B700840,3991D144462E980BDAFA076DBA9240B3,VTS,1,,2013-01-17 02:06:00,2013-01-17 02:17:00,1,660,5.68,-73.93401300000001,40.797798,-73.863091,40.83522,CSH,18.0,0.5,0.5,0.0,0.0,19.0
1174,679A60EAF92BCD09B288AF09EF81BFF9,E02D5547D9137294B69ECE21A0F3AB59,VTS,1,,2013-01-17 06:21:00,2013-01-17 06:31:00,1,600,2.42,-73.992302,40.737907,-74.014648,40.715851,CRD,9.5,0.0,0.5,1.5,0.0,11.5
1175,E0F321E2BA30760C5A6F3C342DE576A7,2E8C468F1814757B9BF65E12FB4BBF47,VTS,1,,2013-01-17 07:28:00,2013-01-17 07:35:00,1,420,1.25,-73.99374399999999,40.752113,-73.980049,40.751903999999996,CSH,7.0,0.0,0.5,0.0,0.0,7.5
1176,21471D00FB16C7FC7E8E27D1081A8DA7,587AD9BAF9E41A87120C3BACA9E7A015,VTS,1,,2013-01-17 01:20:00,2013-01-17 01:24:00,1,240,1.47,-73.96443199999999,40.760360999999996,-73.975578,40.745201,CSH,6.5,0.5,0.5,0.0,0.0,7.5
1177,CF1318EEBB0E1ED1210D18C164FDECF5,C8E9CA180D2F2673085ECF1A3F8A14E1,VTS,1,,2013-01-17 08:40:00,2013-01-17 08:46:00,2,360,1.35,-73.96090699999999,40.769478,-73.95264399999999,40.785713,CSH,6.5,0.0,0.5,0.0,0.0,7.0
1178,7BA812A3FE9F443B683C4F01316670AA,73746A47938C99C6C6EE3C2D55FA8BCA,VTS,1,,2013-01-17 08:12:00,2013-01-17 08:45:00,1,1980,8.7,-73.885506,40.773151,-73.988541,40.744095,CRD,29.0,0.0,0.5,7.25,4.8,41.55
1179,2E869C012FE3078DE06266D9D77DA26C,9CEC56066F05CC0A452FA5E9550EEECD,VTS,1,,2013-01-17 07:42:00,2013-01-17 08:08:00,1,1560,5.84,-73.905281,40.741837,-73.955925,40.782112,CRD,22.5,0.0,0.5,5.62,0.0,28.62
1180,CA64E03A14226BBF0258A74D0E8F7F81,8BF9BAA331EA7EF71B6D2426C6B7BFAB,VTS,1,,2013-01-16 22:27:00,2013-01-16 22:36:00,1,540,1.44,-73.986092,40.762496999999996,-73.969025,40.754284000000006,CRD,7.5,0.5,0.5,2.0,0.0,10.5
1181,377F3095A2038FF25FCC1F1DED514ACE,1FA698EF5722A62C9CBC7B81A00F78E1,VTS,1,,2013-01-16 23:28:00,2013-01-16 23:42:00,1,840,6.95,-73.962006,40.773819,-74.00589000000001,40.706146000000004,CRD,21.0,0.5,0.5,2.0,0.0,24.0
1182,C7DD915934150CF6D4D83CDB3EF44BBC,884AFC1DF8FC210841E3C2B2056A6FC5,VTS,1,,2013-01-17 08:18:00,2013-01-17 08:22:00,1,240,1.34,-73.98921999999999,40.752804,-74.00309,40.742432,CRD,5.5,0.0,0.5,1.38,0.0,7.38
1183,844C8184A5054E965F6A140707B3062A,B31108B69DCD274DE50CFCACE1FE5470,VTS,1,,2013-01-17 08:25:00,2013-01-17 08:48:00,1,1380,7.42,-73.979286,40.682899,-73.972923,40.752922,CRD,24.5,0.0,0.5,4.9,0.0,29.9
1184,C7BD48E6B5119579926735730F910E7E,CD6AEC5126CE95345BC59443F0275E65,VTS,1,,2013-01-17 08:40:00,2013-01-17 08:53:00,1,780,1.82,-73.974991,40.752682,-73.954575,40.765633,CRD,10.5,0.0,0.5,2.1,0.0,13.1
